TARGET_FID,Img,target_x,target_y,COUNTYNAME,TOWNNAME,town_x,town_y
5486,292662dd-a070-4a17-8d09-8b095cc14910.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
5487,2928cbc0-d269-43d1-96b1-d01fe42d6829.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
5488,29297c9e-b2ac-47e6-89d4-a3abd44823c2.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
5489,2930689d-e83b-4dd8-aa98-476fa0b80bfb.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
5490,29435578-fbea-47bd-8743-d12b7a893238.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5491,29467366-4876-4938-b527-a6090a9952f4.jpg,0,-174,嘉義縣,中埔鄉,120.5365295,23.4041824
5492,2948767c-7558-448f-b037-41f084f62cad.jpg,0,0,臺中市,東勢區,120.8401108,24.249649
5493,294976e5-180f-467e-b49f-296e73da8a04.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
5494,2951c05f-2591-461d-82b1-6a94e032717b.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5495,2956d703-6955-45f3-b9ee-9951d650ad03.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
5496,29614ee6-36ef-467c-97ec-6161bb4f8fd9.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
5497,2965912d-7428-4252-8b86-2996dd591820.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
5498,29733b33-90ba-4c87-8018-82f7e016557d.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5499,298047e4-a510-461f-bd70-98bf43313f18.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
5500,298107bb-47d8-41d2-9986-a84c3d0b79c3.jpg,0,-431,屏東縣,高樹鄉,120.6017685,22.8100128
5501,2985613e-d217-4e50-8a78-bb4d400436fa.jpg,0,-102,彰化縣,福興鄉,120.4227676,24.0330505
5502,2989d8ae-6053-49ca-83c5-25caf86aab49.jpg,0,0,彰化縣,二水鄉,120.6286011,23.8093185
5503,29902d90-78bc-4ebc-a17b-77000d224f22.jpg,0,-144,嘉義縣,六腳鄉,120.2714767,23.510273
5504,3002771b-c920-4120-89bb-fb20534dcd2f.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
5505,3013ea59-e96d-4950-b018-3d99aebe3c6f.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
5506,3017f78b-bdb7-4c87-a68f-1d0d7abcc877.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
5507,30241206-76a7-42c1-8e0d-7b30e6022d1c.jpg,0,0,屏東縣,來義鄉,120.6857224,22.5016785
5508,30411e0f-ba85-4b5e-8ed9-90150f412866.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5509,30622066-0d66-4a20-9a7a-684b5f2294ae.jpg,0,0,雲林縣,古坑鄉,120.6117096,23.6255703
5510,30666772-0b06-4567-8058-aa1b8b8ff279.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5511,3071d9cf-ab15-4d47-8fb9-b5511d3dd9b9.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5512,30756335-6f9e-4d63-ba7e-41e79b06a5fe.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
5513,3080156c-f0b3-466a-8ce6-61a9ec891e4f.jpg,0,-128,彰化縣,大城鄉,120.2952423,23.8594379
5514,3091e668-dcf1-487a-a657-a487cb0db739.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
5515,30985551-b0ee-49c1-a64c-14c18d98f8b0.jpg,0,-429,南投縣,埔里鎮,120.9625702,23.9790077
5516,31071fe4-d35b-4276-a49a-4c8c5d064b96.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
5517,3108e666-a966-4522-817e-e35df4475c70.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
5518,3113ba76-ab3d-4185-b71c-ce577f1f5191.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
5519,3126f941-2986-4d58-9fc2-8c5a49b9f544.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
5520,31278e01-5db3-425a-89d8-b3d03ce5f963.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
5521,313203c0-86a3-451f-be8f-491a2d7f1e49.jpg,0,0,臺南市,善化區,120.2988281,23.1403961
5522,314533dc-b5c6-44e4-bfe1-812b9fac9f2d.jpg,0,-128,雲林縣,虎尾鎮,120.429306,23.7167091
5523,3145f9a3-4926-4c1d-895b-a240c6bb1f16.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
5524,314831ef-c704-4927-9291-c15f4c2ee2fa.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
5525,3156baa0-afc6-4f33-9e82-b16b6f549661.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
5526,31630586-16d0-43f6-8071-0100fa7c6627.jpg,0,0,彰化縣,埤頭鄉,120.4675598,23.8824368
5527,31673660-1314-4c8a-9f9e-735aef0451a5.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
5528,31705c75-0bcf-48a3-9356-f37dc8541a99.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
5529,31748b3c-0ce7-4742-ac42-41a5a0e386f2.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
5530,3177afe5-c465-4b48-89d0-3f376e929f69.jpg,0,-116,南投縣,竹山鎮,120.7100983,23.6981869
5531,3179f440-9222-498d-b622-cf06f76604dc.jpg,0,0,彰化縣,社頭鄉,120.6022034,23.9054585
5532,31839b3a-d15a-4aa8-8f54-3cb772f29b81.jpg,0,0,南投縣,集集鎮,120.7852859,23.8370876
5533,31854d66-1ca5-4443-a5c9-244a022f0177.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
5534,31864047-dab8-42c4-83f1-61f8eddff3cf.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5535,3188aa39-8a57-4cda-b200-7f7b79c57264.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5536,3190d286-a519-4895-a5f7-1a828f25bd4f.jpg,0,-128,雲林縣,東勢鄉,120.2564087,23.6962242
5537,31973002-ded4-4b97-80af-89c7578bfc5e.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
5538,3200a050-1ccb-4d5a-87e4-02630d08af46.jpg,0,-144,彰化縣,社頭鄉,120.6022034,23.9054585
5539,3201635e-e9e5-4671-bced-30d05ddde4b2.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5540,3205386a-f6ac-4436-a2cc-67c981316961.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
5541,3214f040-f24a-475b-afab-27e0e868b822.jpg,0,0,彰化縣,彰化市,120.5693893,24.0754261
5542,32159f93-b3a7-4cdf-afdd-0b49a4c07eea.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
5543,32495385-c58a-484b-9267-c6765cc2209c.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
5544,32662123-35f1-4505-96c1-b015936d1c58.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5545,327449df-25cc-46e8-bdfa-18752cb14d2d.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
5546,3283d245-4d89-4279-9ac0-249370888cb1.jpg,0,-144,雲林縣,古坑鄉,120.6117096,23.6255703
5547,3288b79d-11bc-4fd0-a1e6-15114fbbb2c0.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
5548,329143b4-da47-46c0-bd71-a158340f4b8e.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5549,32948cfa-4678-4a0f-9110-5fc36ed36189.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
5550,32988b73-365b-49e3-afff-f4dda8b23a60.jpg,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948
5551,3306101d-28d6-4f2f-99d5-a46974085cec.jpg,0,-144,彰化縣,溪州鄉,120.5224915,23.827343
5552,3313613f-cb5a-4e6d-9ef6-845d4e05bc60.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
5553,33267035-3c67-4b5f-941c-94f8c727e7c9.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
5554,33351484-3e6a-4dad-a3e4-5615ced557d7.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
5555,3339dd8e-0229-49f8-8e88-a9e4077b23ee.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5556,33441b5c-8a6c-4c4c-b075-7fd437631000.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5557,33469549-6673-4ea9-b255-6cc9e31bc7a5.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
5558,3347b6b8-0db7-4e45-974b-e8452e1aebe7.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
5559,3349d912-83ee-4f0e-aabf-033309fe3304.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
5560,33509b26-e972-46a4-b562-93a10a5497b6.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5561,33534ee4-8ee4-4b92-b3d9-39bfd310541c.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5562,335548af-1f98-4195-8222-b0501f3f511e.jpg,0,-144,臺東縣,鹿野鄉,121.1570969,22.9518948
5563,3358f386-4803-4a85-85c2-2ac398b88028.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5564,33677ebf-c29f-49eb-87b4-81d2df4fba75.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
5565,3372457d-e8eb-449f-874b-aa7d2faeab47.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
5566,3377f6c2-e1d2-4f85-b1f0-4d75377ae181.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
5567,3380992b-4cef-4fec-b516-c713470fc445.jpg,0,-102,雲林縣,水林鄉,120.2352676,23.5617218
5568,3389cfd5-584f-4c5e-a520-f69270689bd2.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
5569,34009ad8-4511-4a99-8975-34a94c8cb1d0.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5570,34053e59-d105-44e3-91c7-8b36efea9521.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
5571,3427a9d6-109b-4baf-b12a-4a6f9aaa72bf.jpg,0,0,嘉義縣,新港鄉,120.3482819,23.545908
5572,342842d7-6b9a-4cdd-9f70-a1f3e8cb4a8a.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
5573,3429335c-103f-4adc-9337-d07277d1cce4.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
5574,34364049-f5c4-48f1-ae42-a7933512c7f5.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
5575,3443216f-03aa-4d4e-bdfa-63a1c57444ee.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5576,34465674-bdc9-4fd0-aa3b-298d5635ce8f.jpg,0,0,臺東縣,大武鄉,120.8982391,22.3829403
5577,344713e4-8d56-4336-87b6-39d36bc71529.jpg,0,0,彰化縣,田中鎮,120.5903549,23.8573418
5578,34486d07-1c2d-4adf-918b-b87762aed8a2.jpg,0,0,彰化縣,福興鄉,120.4227676,24.0330505
5579,34529b2b-aad8-471c-bbd1-32bd09d03efb.jpg,0,-128,雲林縣,四湖鄉,120.1938248,23.6463451
5580,34552467-a2a4-4fbe-99d7-3b556b3281fd.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5581,347403d0-273d-4b21-a1af-2bf2ee8769f5.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5582,3479bf44-5c0e-4e5b-ad35-d0626f15a285.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5583,3485b401-03bd-43c8-b590-09ab9eb13463.jpg,0,0,屏東縣,潮州鎮,120.5568008,22.5365181
5584,34878cb2-441c-476a-bd90-9c723902fa76.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5585,349972df-55ee-4cb9-9bca-e07699f7ad7f.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
5586,3505d8f5-4a28-4acc-b106-9367087a7ae6.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
5587,35154ec2-0b43-4a44-b9a3-42a4d0192127.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
5588,35246d4e-2d24-4d70-931e-a7671cc099fb.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5589,35332793-4c02-43a3-9c4f-9ccc6400ac44.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5590,35481a02-81ae-4c6b-b652-4fcedde9bd08.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
5591,3549d551-bafe-4425-8da3-57ace85381b1.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5592,3569926f-09c3-457f-b30e-a59975290643.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
5593,3575b2cf-9a0a-44bc-867f-972592ae7a0b.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5594,35887532-5e3e-44c2-8489-41aa078953f5.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
5595,3593dbaf-3f88-43b0-beff-cecf5d9982c4.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5596,3594cb9e-f39b-4523-bfdd-45e10a44af6f.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5597,36162980-a7f2-49e0-8e30-19710c29751d.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
5598,361778a3-9a63-449b-9a1f-78594579e56c.jpg,0,-128,彰化縣,大城鄉,120.2952423,23.8594379
5599,3625e423-45b8-4921-ac22-46023e795e62.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
5600,3628d7e0-57c9-469c-b80e-f8659675e5ae.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
5601,3631b69f-5005-4ca2-bc16-6fb12319df24.jpg,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069
5602,3632c4ed-524b-4240-b00f-f8ce9b3b8b2c.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
5603,3633702b-745a-4d3b-85de-c4480d2065f4.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
5604,3637785d-ed7f-4d4b-b5cd-b2667ed78dc2.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
5605,36382f4f-7ac4-4180-8821-61ee5d5ec53f.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
5606,36383863-f704-47d4-a69d-3635a7ef1379.jpg,0,0,南投縣,竹山鎮,120.7100983,23.6981869
5607,3656a373-716f-42d6-9ce2-5de80df8faff.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
5608,3661f5ba-3005-4cdb-9d4d-d0259c45704e.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
5609,36684aa9-b9cc-46a7-96e4-89dc09df51ba.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
5610,3696fdc3-388d-4a62-8886-9cc59ab1ae13.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5611,37007002-83e1-4783-ad95-d1d10de1e1c0.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5612,37021994-88f3-46c5-80f0-e0e63875b2c7.jpg,0,0,桃園市,新屋區,121.0661621,24.972723
5613,37073d24-7036-4a11-8953-38ecfbb3c402.jpg,0,0,彰化縣,彰化市,120.5693893,24.0754261
5614,373815e8-c66d-47d2-b0da-eb33523f8e58.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5615,3745776b-e524-4cdb-8d6a-c74dd286c18a.jpg,0,-116,雲林縣,元長鄉,120.3279495,23.6425228
5616,37492833-eac4-451b-98be-d7f1ac86e8f2.jpg,0,0,臺中市,龍井區,120.5243378,24.2018719
5617,3749346c-e583-423d-ac83-530836bcb84a.jpg,0,-116,雲林縣,四湖鄉,120.1938248,23.6463451
5618,37593750-d59a-411d-bb69-f5311e2593c7.jpg,0,0,臺中市,大肚區,120.5542679,24.1448059
5619,3761ec56-bd2f-4b4b-9f70-78b2ee0f3710.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
5620,3767d0a7-b4e2-42ce-860e-cf8329683df1.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
5621,37801f01-612b-40c2-828f-cd5caac9ffb0.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
5622,3783caa2-d9d5-4829-af78-aeec93a8cae0.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
5623,37858fab-8e47-4006-bd0c-eb4b72d03e38.jpg,0,-116,南投縣,草屯鎮,120.7321014,23.9833641
5624,379054aa-2204-435d-b2eb-c36364f82e26.jpg,0,0,彰化縣,大城鄉,120.2952423,23.8594379
5625,3791aacb-d469-4b20-ba2e-77ecd7774f90.jpg,0,0,雲林縣,臺西鄉,120.1997833,23.7167454
5626,37984fe8-5881-4a18-aa4d-f285b44d48cb.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
5627,3804d3d5-de32-463d-83da-264df270146d.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5628,38083f8d-70c9-478b-b123-018b5ff913b0.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5629,38135f2a-a331-4198-94fa-218b22b6e662.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5630,382648ca-7a0e-49f4-9f9f-7dfc640f3fd6.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
5631,382713d9-cce9-4922-a421-47b6a9bed2aa.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
5632,38274731-ca1f-4028-adc8-d82889c87d49.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5633,38322a67-a01c-473e-ae47-92d5a05e5da2.jpg,0,0,桃園市,觀音區,121.114212,25.027483
5634,38393be3-0847-42d3-9e2d-2d8b4330e511.jpg,0,0,屏東縣,九如鄉,120.4844971,22.7317772
5635,3842ab73-3172-452f-a356-38323bcbd81b.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
5636,3850b818-4da6-4267-836b-8fea14bf533b.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
5637,38533eaa-b37c-4960-b39c-ce8211e2e32e.jpg,0,0,屏東縣,里港鄉,120.506134,22.7986412
5638,38549ccb-d8b3-44c1-87bb-16f5ce16c255.jpg,0,0,臺中市,大肚區,120.5542679,24.1448059
5639,3858bdc9-7ba7-46ca-a02d-8023c9762cae.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
5640,38689757-6a3f-4ce1-a632-36dbc562fc9d.jpg,0,-144,南投縣,集集鎮,120.7852859,23.8370876
5641,3869e2fb-f9d7-44ab-96fb-9e7bf84a1822.jpg,0,0,臺中市,大安區,120.590065,24.3646622
5642,38788646-b582-49f5-877e-71ce00818fcd.jpg,0,0,臺南市,玉井區,120.460968,23.1149158
5643,3879ec63-67d3-4f04-b418-4d94f3e5e791.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
5644,38862ed0-e591-4f83-a690-532be524418f.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
5645,3904df5e-8d91-409c-879e-4d530d382ac6.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
5646,39068fd5-1acc-46f9-ab6c-59a479e41fe5.jpg,0,0,彰化縣,竹塘鄉,120.4136505,23.8506813
5647,390884f0-b20a-4851-9dcd-63aa870e113f.jpg,0,0,屏東縣,南州鄉,120.5180588,22.4799023
5648,39135e08-f146-4b30-8087-5626980d9435.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
5649,3914e25a-c598-4dbf-9b1b-d5886c4d35ec.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
5650,3915d25c-86a5-49a1-af44-4bbb01324870.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
5651,393686bf-fb2e-4a7b-a291-1fd4ee634846.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
5652,3940d6fb-d72e-442a-a692-350ea880f88d.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5653,394509de-0a22-401e-8926-16e8a1ceb21c.jpg,0,0,南投縣,竹山鎮,120.7100983,23.6981869
5654,39465861-2a92-4b9b-aabf-e1a2e3ad1779.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
5655,3947234d-80fb-470e-adbd-539faef7347a.jpg,0,-116,彰化縣,竹塘鄉,120.4136505,23.8506813
5656,3957d43c-5ca5-4d5b-a021-90d33f1305f4.jpg,0,0,臺中市,梧棲區,120.5235367,24.2499447
5657,39715ad0-17c0-4d35-a9a8-7cc474c4d2dc.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5658,3983bcc0-e136-4a3f-94a8-9255973717ca.jpg,0,0,彰化縣,花壇鄉,120.5597534,24.0301609
5659,3995793c-51f3-45e1-9e3a-bc052bc2cb17.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5660,3997c14d-81c2-4d93-ab1f-050b268be0a9.jpg,0,0,桃園市,大溪區,121.2963486,24.8680515
5661,3998382c-177b-42b3-be47-c06242762a41.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5662,40047b98-bd13-4180-8a16-4296a8affd40.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
5663,400981d1-d661-44a1-b1c4-b5472dc9946a.jpg,0,0,南投縣,竹山鎮,120.7100983,23.6981869
5664,403023e0-e83f-44cd-b9a3-971805a1b379.jpg,0,-128,雲林縣,土庫鎮,120.3647156,23.6912041
5665,4033a1a3-0a92-4684-933e-e5861f0957aa.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
5666,4041ef13-e494-41c9-9a8c-85f3adba4029.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
5667,404352b7-030e-4bd6-b1cb-ce8ec2cd9238.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
5668,40468f1d-71b9-47f7-ac10-f5f98b7494f2.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
5669,40489bb9-c3c0-4421-a2a2-3d303573e661.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
5670,4055a366-da03-41f0-8f5c-a3827399bc04.jpg,0,0,屏東縣,新埤鄉,120.5846252,22.4868565
5671,4056ee4a-f039-4238-87cb-d45c67fd172f.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5672,4062c3ec-0000-4a9c-98aa-a9b0d28da914.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
5673,4063e629-eb3e-4ffe-b607-3c16f4389845.jpg,0,0,臺中市,龍井區,120.5243378,24.2018719
5674,4079d76d-8b7e-40ec-9b2b-ea2112137ef1.jpg,0,-144,彰化縣,溪州鄉,120.5224915,23.827343
5675,408957ea-8222-4c18-933e-8ee735bf5ee0.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
5676,40962df2-4357-4c46-aada-92b3eda5e335.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
5677,41018100-623f-48b1-9f6a-b04c6c4e15d9.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
5678,4108f716-b38a-4365-82df-b2d71006652a.jpg,0,-144,彰化縣,埤頭鄉,120.4675598,23.8824368
5679,41091ec4-2baa-4d3e-9bca-ad76bca4ebbb.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
5680,41133dc7-ee05-4d7c-867e-e233ccad8c25.jpg,0,0,彰化縣,員林市,120.5930939,23.9566021
5681,41205fc2-d955-44e4-8059-f3a0bfe64e33.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
5682,41279665-ce79-4f32-9693-96769a6e4d93.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
5683,4138b6e7-19aa-4651-a768-a22076e7afd8.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5684,41422bb9-abea-4778-a5e0-14bc4b655464.jpg,0,0,屏東縣,新埤鄉,120.5846252,22.4868565
5685,41522fae-adfd-4f29-86f1-0598f860c1fa.jpg,0,0,雲林縣,大埤鄉,120.4255524,23.6456852
5686,4155997d-b9e2-4974-8676-1dda51255051.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5687,4155a8a8-f70c-4ab0-8d2d-09bcf52e1e68.jpg,0,0,臺南市,善化區,120.2988281,23.1403961
5688,4159729c-a15c-4aa1-8851-44e71cf760be.jpg,0,-356,彰化縣,二林鎮,120.4042206,23.9163017
5689,4161e21e-3af2-4e18-80ad-f62cff839ce5.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
5690,4166ef11-a6f9-4ad3-b1a3-b0fcc6342a15.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
5691,41734df6-4209-4d89-b9b4-4e0c195581b0.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
5692,418627e0-3a6c-4efc-bafa-2091189db597.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5693,41948a15-447d-4312-b755-c16af98d5434.jpg,0,0,桃園市,八德區,121.2913208,24.9497337
5694,4202b942-65f1-4387-894d-d62cfb11d3bf.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
5695,4205a72b-8297-4ffd-9b62-a7832ce7fd88.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
5696,42066e07-8ec9-4eaa-9a2a-e1325eebaef2.jpg,0,0,雲林縣,西螺鎮,120.4580765,23.77952
5697,42418e29-b4da-4dbc-a6d0-c30b5806f838.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
5698,4245c663-8e82-4daa-a7c2-9d084b784b10.jpg,0,0,臺東縣,臺東市,121.1105576,22.7516842
5699,427101bc-3b57-4643-990e-54a011282005.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
5700,4271acd1-708f-4a0f-ac67-e639d0222582.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
5701,42779318-e4a5-4abe-a604-f78046b66915.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
5702,4283182f-4c62-48b1-adb6-a2311982d4d8.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5703,4286242a-ecea-4a82-80e6-b1da50618bd0.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
5704,4288d43b-9bfb-4b84-a1f0-8497378e32d6.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
5705,4297cb20-9256-472c-be56-8fbf3f51072e.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
5706,4302f9ed-2fda-4e21-aa49-6033c9b0f6bb.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
5707,431817e0-f236-4994-94c5-fe9a6672bab2.jpg,0,0,臺南市,玉井區,120.460968,23.1149158
5708,4318553d-ec20-4952-9b3e-e1955faf10b1.jpg,0,0,彰化縣,彰化市,120.5693893,24.0754261
5709,43245752-6d00-4ec0-932d-b86ea0cf185d.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
5710,43287f1b-db49-4c8c-a6b3-bba164e738a2.jpg,0,0,彰化縣,社頭鄉,120.6022034,23.9054585
5711,4330a457-d9cd-4262-a172-cc8deec6b0c9.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
