TARGET_FID,Img,target_x,target_y,COUNTYNAME,TOWNNAME,town_x,town_y
6989,9f971b2b-3131-4eb4-b65c-60a1ce7c2473.jpg,0,-144,嘉義縣,梅山鄉,120.6387711,23.5554428
6990,9f9d6beb-76a6-459c-9b42-1353defa279f.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
6991,9f9eca21-6aa1-46eb-ae99-1a073b870e07.jpg,0,-128,雲林縣,東勢鄉,120.2564087,23.6962242
6992,9fa43811-93a4-492b-a046-0b70a0392278.jpg,0,-102,彰化縣,福興鄉,120.4227676,24.0330505
6993,9fa4b42a-25c0-4ca8-becc-b4737ccf1ffe.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
6994,9fb9732e-41d9-4f8a-8061-5fad216fc7f5.jpg,0,-144,彰化縣,埔心鄉,120.5342712,23.9528713
6995,9fc0d353-6e05-4a16-aea3-a86bcb7915bb.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
6996,9fc0df9d-75df-4fd6-ab69-6ecb57b4d914.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
6997,9fc1b9be-ac87-44f8-bd44-e852b948d222.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
6998,9fc5ab26-c2c1-441d-928a-6065a54d949e.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
6999,9fccb11a-a23d-4f3d-9d26-d5189faa4755.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7000,9fce5b7a-9edf-4f17-a081-c9931f87a037.jpg,0,0,屏東縣,南州鄉,120.5180588,22.4799023
7001,9fcedc4f-730d-4608-ab07-80670e529608.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
7002,9fd168f5-c4df-4992-bbfb-4b845634f4bd.jpg,0,0,彰化縣,埤頭鄉,120.4675598,23.8824368
7003,9fe4ec2d-8e08-4e03-8b75-c8d3e89fc4eb.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7004,9fe9731c-ea10-43d3-8a24-bcc5d5b6f35c.jpg,0,0,嘉義縣,朴子市,120.2538376,23.4461479
7005,9ff410b5-fe41-4dcd-9222-2e76c3875f41.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
7006,9ff5a31c-d2fe-4933-b7c4-cb44925bf1b9.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
7007,9ff70c08-2487-430e-ad9e-db0357a0ae53.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7008,9ffeaef0-96c1-40df-a724-c18e13fe411c.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
7009,9fffe127-3b4b-444d-bbc2-891e3b380f3c.jpg,0,0,雲林縣,古坑鄉,120.6117096,23.6255703
7010,a00172b3-5946-456c-9b80-220a140a31f1.jpg,0,0,臺南市,善化區,120.2988281,23.1403961
7011,a00bea9b-faa4-475d-adc9-857e188351fa.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
7012,a00d3112-8785-4e29-b4ce-574c9280daae.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
7013,a012ce3d-156b-4f7b-a858-e246849ecb05.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7014,a021041f-ff45-491e-85fa-03bde19ad55d.jpg,0,0,雲林縣,土庫鎮,120.3647156,23.6912041
7015,a027f703-9c36-4e7c-9d1e-7862ab01d2d1.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7016,a02ec769-7903-42d9-8bf3-cedd58bb742a.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7017,a03191ea-6c6a-4884-ad86-1ca87bc278df.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
7018,a035bab6-96cf-4b2c-8658-1c9034955f68.jpg,0,0,雲林縣,臺西鄉,120.1997833,23.7167454
7019,a039436d-d6e5-468a-b674-ce0bf83f077c.jpg,0,-116,嘉義縣,六腳鄉,120.2714767,23.510273
7020,a03c4fae-ecb4-4979-b621-01a7a421ed5c.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
7021,a03f076a-f719-4626-92fd-0923208f1ffd.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7022,a04583a7-4992-4626-bba8-3c93e8e82eae.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7023,a049139f-ff4e-4c59-86f0-c0225980321f.jpg,0,0,臺南市,玉井區,120.460968,23.1149158
7024,a07f95be-cff2-4c5c-a8ec-676118c821ec.jpg,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069
7025,a0803a94-2176-4b68-9852-e682886986ba.jpg,0,0,高雄市,大寮區,120.4111404,22.5929337
7026,a08886e8-69c2-4710-98a0-5761d57c39f4.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7027,a09555c3-6080-4a6b-bc7f-45666e27ccf3.jpg,0,-102,雲林縣,東勢鄉,120.2564087,23.6962242
7028,a0969bc8-bb6b-4afb-b5b9-a07684bfd79f.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
7029,a097249f-e671-418c-9578-d62a97557ed2.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
7030,a0980d2a-ee37-4ccb-b3c5-0f5bc6d6b6fd.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7031,a0a667c0-e030-407a-9087-3a0712ba3436.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7032,a0be3aed-fdab-4f99-925d-fc5e4ad0debf.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7033,a0bea71d-4f0d-4afa-9fc5-9da3c24aee8d.jpg,0,0,彰化縣,溪州鄉,120.5224915,23.827343
7034,a0c1905b-07d0-42c5-bfa4-33dc1c8f4496.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
7035,a0c8de49-0136-43a0-9dd8-92ffb03b1209.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7036,a0c96181-9554-46b7-b727-a57f5d295cf4.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7037,a0c9dab3-5e4f-402b-9360-51259dd61a9f.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
7038,a0d1ecf4-da96-45de-a122-aad497da0699.jpg,0,-144,雲林縣,褒忠鄉,120.3116074,23.7162247
7039,a0d5ec10-4b56-45f3-a1b2-2a13cda41e78.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
7040,a0d7148f-b57d-43e2-bebe-9dafc33ab4ba.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
7041,a0eef6c8-2f10-47a9-8a62-3d2b14e3b48f.jpg,0,-128,南投縣,竹山鎮,120.7100983,23.6981869
7042,a0fae4a9-39d1-441d-86f4-0f9cbb2ad848.jpg,0,-154,雲林縣,虎尾鎮,120.429306,23.7167091
7043,a101b366-76a6-4e1f-947a-0ee0b32ed898.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7044,a10674f4-2638-4f1e-82ad-de2d8b9ee89e.jpg,0,0,臺南市,白河區,120.4578476,23.3514156
7045,a1069bd3-0415-42b8-b0c3-cd3a862df99e.jpg,0,-144,彰化縣,二林鎮,120.4042206,23.9163017
7046,a109fd5e-1cb4-41d5-beba-c8993cecc798.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
7047,a1103260-7299-4fc2-9a1f-4186af84488c.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7048,a1158f89-64ee-4aca-99f2-8b506fb6cdee.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7049,a1160519-3b50-41dc-bb05-775930268d48.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7050,a116ff46-8b0d-4b08-aa1a-75e9518d6a45.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7051,a13788f1-80bb-4b83-9858-f2a23bcbea22.jpg,0,0,南投縣,國姓鄉,120.8675461,24.0313301
7052,a13f4394-fe55-4caa-9d9a-6e22222d8400.jpg,0,-102,彰化縣,埔鹽鄉,120.4594345,23.9921265
7053,a1450e6b-e8af-4c54-9633-dcafd682a098.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
7054,a14518e1-7655-4af8-84f5-466f1cfa8248.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
7055,a167de2d-2329-41bc-9c49-32969fd20b7a.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
7056,a16a1a44-e998-4fa5-8cd2-8f32d9e6116f.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7057,a16c4dc4-bf3c-4e2d-8bc6-972e8b47c119.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
7058,a16e94a9-7594-46d5-86a9-d059948395f1.jpg,0,-102,雲林縣,東勢鄉,120.2564087,23.6962242
7059,a1713dec-7bdb-4157-a42f-33ee0f611dd3.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
7060,a178b06d-8c1b-463e-b3d6-4afed26df17c.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
7061,a1798ffe-d7f7-4d04-badc-857c54252937.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7062,a17be594-3f73-44bc-b813-03da77aaf4fc.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7063,a18143d8-c01f-4136-91c8-a66bb605c88f.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7064,a1847995-ba8e-4aa9-8212-af021f85e165.jpg,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971
7065,a18bb7ca-6898-4edd-bbce-b251c8fef20e.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
7066,a18be02c-0ca6-4934-a6f9-2ca66523d401.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
7067,a18c97da-ea9c-4fd6-994b-9b142fe82490.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7068,a1941645-0011-4bd2-95ca-148315d3e72c.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
7069,a1942e72-409c-46fd-90be-c9679b6e679b.jpg,0,0,彰化縣,北斗鎮,120.533165,23.867672
7070,a19e17c2-f106-45b5-88f6-84be8c2dc47d.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7071,a1a654fd-2c59-4056-a6d5-859c234ec058.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7072,a1b11261-d767-4441-975c-0ee027580ed2.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
7073,a1b5bdb2-59b6-4a4b-b3dd-59f00deba67a.jpg,0,0,屏東縣,新園鄉,120.449707,22.5161438
7074,a1b6ddc6-475e-407c-af84-380bca126928.jpg,0,0,嘉義縣,番路鄉,120.6075058,23.4277649
7075,a1be78ea-0251-4c4e-bc78-5f533dd37ea7.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
7076,a1c02e2a-6d3a-4b34-beee-25a0b5ecf99a.jpg,0,-356,臺東縣,東河鄉,121.2517548,22.9797649
7077,a1c280dc-55f8-4d19-b525-00468cf7ef0e.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7078,a1cf5eeb-78ef-4d82-aea9-71c87db127fc.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7079,a1d5ee6b-fabd-42e4-ae1e-f917f9f35eac.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
7080,a1db3e28-2f96-4a93-b61a-b9778894c83a.jpg,0,-144,雲林縣,古坑鄉,120.6117096,23.6255703
7081,a1e235a5-e3fb-441b-96cf-d1181b8b0e3b.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7082,a1e29d70-1a7a-4ea8-b5c9-8fc894461df5.jpg,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069
7083,a1e53434-6709-4fcc-8eca-af07af944bf4.jpg,0,-102,新竹縣,芎林鄉,121.1046371,24.76581
7084,a1eb7ba1-e2d6-46c6-9c71-ce9872dc3507.jpg,0,-128,雲林縣,水林鄉,120.2352676,23.5617218
7085,a1f1df1c-f49d-4647-8ed3-30dcda5b81a5.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7086,a1f20581-e5a2-498a-abd6-2c6af01b35f7.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
7087,a1f73d0f-5d18-44af-b163-89a470e99816.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7088,a1f9551d-0a6a-46c3-9006-af3c378afa21.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7089,a1fd7e29-8be3-4eec-87ed-329144f5b2f8.jpg,0,0,嘉義縣,大林鎮,120.4807739,23.5989952
7090,a2000022-2e78-4b22-a5ba-d4769a217b4a.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
7091,a20d4e79-24c9-4d8e-8843-d403a779296a.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7092,a20fda89-9bcb-46de-bba4-bfda85b2721a.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7093,a215f0a2-a6b1-40f5-8c51-d282a4b88613.jpg,0,-116,彰化縣,大城鄉,120.2952423,23.8594379
7094,a21b565f-0696-4a65-be6e-2e3f2900d21f.jpg,0,0,臺南市,歸仁區,120.2930679,22.9468937
7095,a222b205-db3c-4adb-b480-c1d10d5a3dab.jpg,0,-144,彰化縣,永靖鄉,120.5415955,23.9214935
7096,a2238091-67e2-43ef-b51f-867f23d023b4.jpg,0,0,彰化縣,大村鄉,120.5586853,23.9921856
7097,a228bf2c-0bfa-4b64-bff6-6f4e2975640e.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
7098,a229a4fe-13dd-4935-9e22-27c663498404.jpg,0,-128,雲林縣,四湖鄉,120.1938248,23.6463451
7099,a22af6fd-1fea-4895-b9cb-3755c16650bf.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7100,a235839b-10ed-420e-893a-ffcfa9ec90cd.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7101,a235f914-db0d-45ab-b775-d1074b9b9a81.jpg,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069
7102,a2401bc1-dbbf-49bc-9e49-da718099de5d.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7103,a247d12a-2791-4eb4-bf02-afe946efd027.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
7104,a24a02fc-b1b2-487e-80b9-a3aee0d815b0.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7105,a24e365e-0e1f-44e5-ad58-a0c7f7cb6da5.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7106,a257b27b-c904-490b-a6aa-ae9bb0fbe80b.jpg,0,0,苗栗縣,大湖鄉,120.8631439,24.393795
7107,a25a695f-a345-4a52-a743-51bf461952ea.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
7108,a25b2c91-5ebc-4c23-b065-f8f20784dfcd.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7109,a2616355-a2ec-414c-8a29-2574cc58348b.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7110,a26213fb-75ba-41fb-ab34-7792ab0c0ac9.jpg,0,-144,南投縣,名間鄉,120.6774521,23.8511734
7111,a262a838-45ce-4e9a-8c14-a790f6335a83.jpg,0,0,彰化縣,二林鎮,120.4042206,23.9163017
7112,a266d5ce-e60a-4cf1-9ace-eb98dc3a03d5.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7113,a2677f3f-0cdc-47ef-8f1c-4bebac1c86aa.jpg,0,0,屏東縣,鹽埔鄉,120.5693893,22.7426319
7114,a267c6b1-9d6f-4ffd-9299-43d9456fffbe.jpg,0,-102,彰化縣,大村鄉,120.5586853,23.9921856
7115,a26ae6d3-275b-4cfb-8f62-e926692ae92e.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
7116,a27b5b61-9965-4541-b646-9007de286cc2.jpg,0,-128,新竹縣,湖口鄉,121.0517044,24.885767
7117,a27e26e7-9813-4519-b4c1-470c3fa0f350.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7118,a289c8c3-e20e-4f9e-83ed-6f5c49ed43f0.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
7119,a293ee1c-ccaf-4faf-a6c4-3629e45bc9b8.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
7120,a2980f35-3777-4364-8915-c6d118c24a6f.jpg,0,-102,桃園市,楊梅區,121.1291656,24.9183025
7121,a2986a75-0fda-42c4-aacd-5733ff1822b8.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7122,a2a3823c-e2f7-40ac-8acd-b26cf6534a6b.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
7123,a2ab7152-e8e9-48b8-b88f-90102817b0be.jpg,0,0,臺中市,外埔區,120.6650391,24.3356228
7124,a2b20fe7-1548-4dc3-93d3-5584562b7192.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7125,a2b7449d-75a1-423e-b173-635532c63835.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7126,a2ba8233-44ae-4a7d-a36e-1c394fbc6cf1.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7127,a2c5b74c-4d40-4346-a585-16d47e091411.jpg,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713
7128,a2cbedf8-94c5-4c9b-a6fc-7d8e55d12f6a.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
7129,a2d0feb4-170b-412b-ada5-5824461667cb.jpg,0,-116,彰化縣,竹塘鄉,120.4136505,23.8506813
7130,a2e24bb9-4615-4a17-a160-c53cf659a76c.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
7131,a2ebf119-a723-4211-89ee-89f58ceb6a45.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7132,a2ee94e8-c40a-4eef-9538-80b3be427c19.jpg,0,0,屏東縣,南州鄉,120.5180588,22.4799023
7133,a2f2d144-7a5a-490e-8386-f620807b6017.jpg,0,0,臺南市,東山區,120.4441452,23.2784214
7134,a2f6ba33-7fb8-4f14-9cac-b12bc3d65b47.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
7135,a2fe8b70-1317-4352-8c4a-1a3de3bdad4a.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7136,a30ed79f-519a-493c-907b-eee727f85adf.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
7137,a3140a69-e83f-4ed7-9b44-131be8e34a6a.jpg,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265
7138,a314ed6c-e820-4ea2-9783-f3be76c9b436.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7139,a3210e92-a7e8-4b83-a8a6-b456559dec9b.jpg,0,0,彰化縣,花壇鄉,120.5597534,24.0301609
7140,a32f3a00-2dae-4955-9d3a-fc2dd2c69438.jpg,0,0,臺中市,外埔區,120.6650391,24.3356228
7141,a33515e0-4c50-47f6-923b-c628efd76159.jpg,0,0,新竹縣,新埔鎮,121.0939865,24.8414459
7142,a3361261-485e-4cab-a52f-67107b1d604f.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
7143,a3374da2-ac09-41da-a161-1831c5f1828f.jpg,0,0,彰化縣,秀水鄉,120.5041046,24.0325832
7144,a340bd64-04a6-45a9-b71d-1be23b46b309.jpg,0,-144,彰化縣,芳苑鄉,120.3408279,23.9579506
7145,a3427d41-f871-4b29-81b8-331d09e6b06c.jpg,0,632,屏東縣,高樹鄉,120.6017685,22.8100128
7146,a347f35c-f2d2-40f9-8a50-6dd2f51c2b6d.jpg,0,0,雲林縣,崙背鄉,120.3339615,23.7785912
7147,a3495b71-b4c8-449b-9bd3-cfe98901a991.jpg,0,-128,彰化縣,社頭鄉,120.6022034,23.9054585
7148,a349c69a-18e4-45b7-941a-1a0292b4ff79.jpg,0,-116,雲林縣,四湖鄉,120.1938248,23.6463451
7149,a34b4ed2-9b24-498a-8868-da003ba6242b.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7150,a34f165b-2acb-488f-99d4-60851a05ded8.jpg,0,0,雲林縣,二崙鄉,120.3964539,23.7926483
7151,a3512b4f-8d9d-4e32-a551-cd17711c10bf.jpg,0,0,南投縣,草屯鎮,120.7321014,23.9833641
7152,a362b416-51a8-46b3-905c-25d7f89576f9.jpg,0,-128,雲林縣,四湖鄉,120.1938248,23.6463451
7153,a365970e-f666-4a98-86f8-69636ea71800.jpg,0,0,嘉義縣,東石鄉,120.1738129,23.468605
7154,a366c04b-52d0-43c6-a1bd-040614e5eccd.jpg,0,0,臺南市,南化區,120.5441742,23.1152229
7155,a36b6b16-590e-4cb3-8205-7448ccadd130.jpg,0,-144,彰化縣,田尾鄉,120.5223236,23.9006577
7156,a36d052c-62b8-4200-a9d0-d5843d6b2273.jpg,0,0,臺中市,外埔區,120.6650391,24.3356228
7157,a37018e1-6b5c-4475-acda-6092473d5992.jpg,0,0,苗栗縣,頭份市,120.9189529,24.6763897
7158,a373fd3f-3684-4030-9d92-e2317ddfd4a8.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
7159,a37550d8-738c-4065-99a5-5b6f1fcf5aca.jpg,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939
7160,a37a1eb4-bd2f-4eda-a950-360cbb5a1584.jpg,0,0,南投縣,南投市,120.6788101,23.9218025
7161,a386fa05-0044-49e1-acb7-b848384a1f5c.jpg,0,0,雲林縣,東勢鄉,120.2564087,23.6962242
7162,a388c46b-ad8d-407b-873c-37ede22762cb.jpg,0,-475,臺南市,東山區,120.4441452,23.2784214
7163,a38ed0af-fc2f-4ffd-a4af-1ef88696f0a9.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
7164,a39be95d-3cf1-4430-a7cf-01d47d259b99.jpg,0,-144,桃園市,觀音區,121.114212,25.027483
7165,a3a11a68-afff-4d8d-9b63-a5cfa55061ee.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7166,a3a40c48-04bf-476f-96f2-e0b5c73ccd04.jpg,0,0,嘉義縣,新港鄉,120.3482819,23.545908
7167,a3a64ad9-33e3-4c65-961f-6da9ffe5d8d0.jpg,0,0,屏東縣,竹田鄉,120.5278702,22.5896854
7168,a3a791e4-14aa-4b37-b001-39dca8d180f0.jpg,0,0,屏東縣,東港鎮,120.4737549,22.4614105
7169,a3a904de-3360-4356-a11b-258261fe0979.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7170,a3a933ec-d519-4d42-baf4-9e32f373f446.jpg,0,0,桃園市,八德區,121.2913208,24.9497337
7171,a3a9e6f0-f533-45ef-97f6-e51d07794654.jpg,0,0,彰化縣,埔心鄉,120.5342712,23.9528713
7172,a3aa4cd5-2db0-4bf4-9e0f-bc738403e187.jpg,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841
7173,a3aab7e4-8ed5-4c28-adb3-476158e856f3.jpg,0,0,雲林縣,四湖鄉,120.1938248,23.6463451
7174,a3ac0698-e9d7-4861-b948-544c9d20cc21.jpg,0,-144,雲林縣,崙背鄉,120.3339615,23.7785912
7175,a3b712aa-3083-4825-9a5a-72f745e910fb.jpg,0,0,嘉義縣,東石鄉,120.1738129,23.468605
7176,a3c257e9-931e-4b9d-a2c7-fa1d49feaa34.jpg,0,0,彰化縣,溪州鄉,120.5224915,23.827343
7177,a3dc2f95-bd06-434e-bb71-4c62fec4e04a.jpg,0,0,雲林縣,褒忠鄉,120.3116074,23.7162247
7178,a3ec8802-a30a-47f0-9227-ef36667d2af2.jpg,0,0,雲林縣,虎尾鎮,120.429306,23.7167091
7179,a3f28ad2-9524-40a0-a6b6-1fb24f8d34eb.jpg,0,0,嘉義縣,六腳鄉,120.2714767,23.510273
7180,a3f6f346-d043-49eb-a991-15799d9cd717.jpg,0,0,雲林縣,元長鄉,120.3279495,23.6425228
7181,a3faee25-fa23-4de7-9c13-57e102827526.jpg,0,0,臺南市,下營區,120.2648392,23.231142
7182,a4015a4c-f52b-46bb-86ec-02a85baaa0ad.jpg,0,0,彰化縣,永靖鄉,120.5415955,23.9214935
7183,a405093e-ff5e-4785-a8a9-fc2d88a96b9d.jpg,0,0,彰化縣,伸港鄉,120.4739609,24.1706295
7184,a4218283-b2ea-4218-a2e0-18627a68fa55.jpg,0,-144,嘉義縣,太保市,120.3439331,23.4730034
7185,a42d796a-1f87-441d-8d53-1f2369ad58de.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
7186,a42de100-c9bf-4f2e-b3c7-3f8e17f4f2d7.jpg,0,-174,雲林縣,元長鄉,120.3279495,23.6425228
7187,a42eee9d-9f2c-4736-af8a-d3f7c4c5bec8.jpg,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264
7188,a431e100-1e68-44c3-975e-3c8f34cc22ca.jpg,0,0,雲林縣,臺西鄉,120.1997833,23.7167454
7189,a4328a82-63bf-4e8f-86ca-4c70476709c1.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7190,a43c39b2-9865-4b8a-b080-3764a5e31866.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
7191,a43c429d-b149-4e4a-b563-1ac652f5a8bc.jpg,0,0,臺中市,大安區,120.590065,24.3646622
7192,a440148b-c435-4746-b850-261dfed2f210.jpg,0,0,嘉義縣,中埔鄉,120.5365295,23.4041824
7193,a440b1db-89ad-470d-b21c-903916c5991c.jpg,0,0,苗栗縣,大湖鄉,120.8631439,24.393795
7194,a44d143e-60d4-4c04-bdef-f81965809f4e.jpg,0,0,嘉義縣,朴子市,120.2538376,23.4461479
7195,a45b6134-bfce-42bd-b51c-00762be5c43c.jpg,0,-144,雲林縣,莿桐鄉,120.5290298,23.7698288
7196,a45fcd5f-8fb3-49b7-afd7-193ef81966c4.jpg,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013
7197,a46234eb-1b0c-4b4d-b28a-eb42851367b3.jpg,0,-144,雲林縣,古坑鄉,120.6117096,23.6255703
7198,a46d9969-b4be-4379-b4a5-7dc1421c2683.jpg,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506
7199,a4720fbb-a53e-410e-a081-de896e4ccf4f.jpg,0,0,南投縣,名間鄉,120.6774521,23.8511734
7200,a481f51f-82e7-433d-80fd-afcee526e544.jpg,0,-174,高雄市,大樹區,120.4254074,22.7110958
7201,a4831702-efe5-434f-8d84-7628bbb60b77.jpg,0,0,南投縣,集集鎮,120.7852859,23.8370876
7202,a48697eb-1dfd-43e4-a31d-bebf341e7174.jpg,0,-379,彰化縣,二林鎮,120.4042206,23.9163017
7203,a48bbc38-14a2-430d-828b-dd299921572d.jpg,0,-144,臺東縣,東河鄉,121.2517548,22.9797649
7204,a49567f3-3b88-41ac-8ff6-645230c0be18.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7205,a49a4d68-5a6c-40ef-abec-a57b9d898f13.jpg,0,0,新竹縣,新埔鎮,121.0939865,24.8414459
7206,a49a9f73-8515-4a00-bdfb-a61452409370.jpg,0,0,雲林縣,古坑鄉,120.6117096,23.6255703
7207,a49be99c-179a-439a-adaf-6c6512fb7874.jpg,0,0,雲林縣,北港鎮,120.2940063,23.592289
7208,a49eedde-5f61-47b2-91d4-4986abdd088e.jpg,0,0,南投縣,埔里鎮,120.9625702,23.9790077
7209,a4a05c67-9a34-4ca2-a6c0-416d0345dd5c.jpg,0,0,屏東縣,高樹鄉,120.6017685,22.8100128
